acn,ATCEquipment/NavFacility/Buildings,Aircraft,Airport,AirspaceStructure,ChartOrPublication,CompanyPolicy,Environment-NonWeatherRelated,Equipment/Tooling,HumanFactors,Incorrect/NotInstalled/UnavailablePart,LogbookEntry,MEL,Manuals,None,Procedure,SoftwareandAutomation,Staffing,Weather
2081933,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2081962,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2081987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2082022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082029,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082082,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2082083,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
2082101,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2082118,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082164,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082194,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082209,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2082212,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
2082214,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082252,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2082258,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2082351,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082359,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082534,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2082553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2082622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082630,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2082668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082680,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2082683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2082692,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2082694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2082702,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2082773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2082887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083200,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2083206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2083287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083373,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2083388,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2083422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2083462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2083603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2083613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083720,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2083738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2083819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084029,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084062,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2084083,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2084182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2084189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2084249,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2084257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084266,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084272,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2084276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084286,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2084287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2084374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2084380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084390,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2084407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2084477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084535,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2084539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2084620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084653,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084665,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2084714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2084731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084755,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084971,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2084992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085028,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2085076,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2085081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2085087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2085202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085262,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2085272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2085328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2085353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2085412,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2085421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085501,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085536,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2085548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085559,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085566,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2085572,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085581,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2085582,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2085583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2085623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085624,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085751,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2085781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085938,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2086028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2086088,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086215,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086221,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2086222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2086223,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086226,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2086228,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2086242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2086255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086285,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2086306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086312,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
2086341,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086347,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086386,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2086446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2086501,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2086502,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2086508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2086554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086577,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2086614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086644,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086742,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
2086763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086792,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2086861,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2086923,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2086936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086978,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2087028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087076,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2087166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2087193,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087230,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087258,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087267,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2087295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087538,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087554,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087566,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087575,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087610,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
2087617,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087653,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2087678,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2087685,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2087703,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087734,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087738,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2087745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2087783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087790,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2087815,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087946,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2087980,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2087983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2087994,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088074,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088190,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2088334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2088362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2088366,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2088384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088501,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088510,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2088518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2088537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088538,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088626,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2088635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2088665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088730,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2088852,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2088866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088875,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2088876,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2088914,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2088969,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089033,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089088,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2089090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2089095,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089170,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2089187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2089293,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2089349,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2089370,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2089526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2089533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089579,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2089581,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089601,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2089603,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2089609,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2089650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2089659,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2089792,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2089866,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2089896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2089923,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2089930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2090048,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2090053,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090065,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090106,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090147,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2090165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2090244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2090256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2090284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2090307,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2090398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2090415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2090483,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2090525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2090533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090582,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2090608,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090613,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2090736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2090739,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090752,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090755,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2090763,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090780,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2090786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2090824,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2090842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090959,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2091028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
